membrane_orthogroup	soluble_orthogroup	tmd_index	modal_tmd_count	membrane_target_relative_position	soluble_alignment_column	soluble_median_relative_position	absolute_relative_difference	species_total
orthogroup_378	orthogroup_599	4	12	0.32230560	177	0.32222222	0.00008337	8
orthogroup_378	orthogroup_599	5	12	0.38847430	207	0.38888889	0.00041459	8
orthogroup_378	orthogroup_599	6	12	0.49092905	253	0.49023641	0.00069265	8
orthogroup_378	orthogroup_599	7	12	0.57203907	295	0.57177305	0.00026602	8
orthogroup_378	orthogroup_599	8	12	0.67235936	341	0.67257954	0.00022018	8
orthogroup_378	orthogroup_599	9	12	0.77694859	389	0.77656388	0.00038471	8
orthogroup_378	orthogroup_599	10	12	0.83244492	414	0.83187469	0.00057022	8
orthogroup_378	orthogroup_599	11	12	0.92636178	458	0.92661426	0.00025248	8
orthogroup_378	orthogroup_599	12	12	0.98185811	484	0.98273277	0.00087466	8
orthogroup_385	orthogroup_1109	1	10	0.08239713	57	0.08354430	0.00114717	8
orthogroup_385	orthogroup_1109	2	10	0.24000000	119	0.24050633	0.00050633	8
orthogroup_385	orthogroup_1109	3	10	0.32209788	151	0.32151899	0.00057889	8
orthogroup_385	orthogroup_1109	4	10	0.41697943	189	0.41772152	0.00074209	8
orthogroup_385	orthogroup_1109	5	10	0.53183603	234	0.53164557	0.00019047	8
orthogroup_385	orthogroup_1109	6	10	0.58427057	256	0.58734177	0.00307120	8
orthogroup_385	orthogroup_1109	7	10	0.68329602	294	0.68354430	0.00024828	8
orthogroup_385	orthogroup_1109	8	10	0.76404613	338	0.76455696	0.00051083	8
orthogroup_385	orthogroup_1109	9	10	0.84894015	371	0.84810127	0.00083888	8
orthogroup_385	orthogroup_1109	10	10	0.95630611	414	0.95696203	0.00065592	8
orthogroup_390	orthogroup_328	1	10	0.05063291	21	0.05063291	0.00000000	9
orthogroup_390	orthogroup_328	2	10	0.11779449	48	0.11898734	0.00119286	9
orthogroup_390	orthogroup_328	3	10	0.27157360	108	0.27088608	0.00068753	9
orthogroup_390	orthogroup_328	4	10	0.45822785	182	0.45822785	0.00000000	9
orthogroup_390	orthogroup_328	5	10	0.53417722	212	0.53417722	0.00000000	9
orthogroup_390	orthogroup_328	6	10	0.61904762	246	0.62025316	0.00120555	9
orthogroup_390	orthogroup_328	7	10	0.66666667	264	0.66582278	0.00084388	9
orthogroup_390	orthogroup_328	8	10	0.87563452	347	0.87594937	0.00031485	9
orthogroup_390	orthogroup_328	9	10	0.90355330	358	0.90379747	0.00024417	9
orthogroup_390	orthogroup_328	10	10	0.99498747	394	0.99493671	0.00005076	9
orthogroup_408	orthogroup_798	1	10	0.07025761	34	0.06950673	0.00075088	9
orthogroup_408	orthogroup_798	2	10	0.13817330	65	0.13901345	0.00084015	9
orthogroup_408	orthogroup_798	3	10	0.22950820	105	0.22869955	0.00080865	9
orthogroup_408	orthogroup_798	4	10	0.38173302	177	0.38116592	0.00056710	9
orthogroup_408	orthogroup_798	5	10	0.48477752	223	0.48430493	0.00047258	9
orthogroup_408	orthogroup_798	6	10	0.55269321	254	0.55381166	0.00111845	9
orthogroup_408	orthogroup_798	7	10	0.74473068	351	0.74439462	0.00033606	9
orthogroup_408	orthogroup_798	8	10	0.80327869	386	0.81838565	0.01510696	9
orthogroup_408	orthogroup_798	9	10	0.84074941	408	0.84977578	0.00902637	9
orthogroup_408	orthogroup_798	10	10	0.90866511	434	0.90807175	0.00059336	9
orthogroup_415	orthogroup_120	1	9	0.12802768	50	0.12847222	0.00044454	9
orthogroup_415	orthogroup_120	2	9	0.22491349	78	0.22569444	0.00078095	9
orthogroup_415	orthogroup_120	3	9	0.39100346	126	0.39236111	0.00135765	9
orthogroup_415	orthogroup_120	4	9	0.45674740	145	0.45833333	0.00158593	9
orthogroup_415	orthogroup_120	5	9	0.54671280	170	0.54513889	0.00157391	9
orthogroup_415	orthogroup_120	6	9	0.62975779	194	0.62847222	0.00128556	9
orthogroup_415	orthogroup_120	7	9	0.79930796	243	0.79861111	0.00069685	9
orthogroup_415	orthogroup_120	8	9	0.87108014	264	0.87152778	0.00044764	9
orthogroup_415	orthogroup_120	9	9	0.99307958	292	0.96875000	0.02432958	9
orthogroup_419	orthogroup_1288	1	6	0.07804878	42	0.10000000	0.02195122	8
orthogroup_419	orthogroup_1288	2	6	0.30731707	86	0.30952381	0.00220674	8
orthogroup_419	orthogroup_1288	3	6	0.43414634	112	0.43333333	0.00081301	8
orthogroup_419	orthogroup_1288	4	6	0.67804878	163	0.67619048	0.00185830	8
orthogroup_419	orthogroup_1288	5	6	0.82439024	194	0.82380952	0.00058072	8
orthogroup_419	orthogroup_1288	6	6	0.99024390	229	0.99047619	0.00023229	8
orthogroup_420	orthogroup_529	1	6	0.10646388	36	0.10629921	0.00016467	8
orthogroup_420	orthogroup_529	2	6	0.32442748	91	0.32283465	0.00159284	8
orthogroup_420	orthogroup_529	3	6	0.45419847	131	0.45275591	0.00144257	8
orthogroup_420	orthogroup_529	4	6	0.53435115	152	0.53543307	0.00108193	8
orthogroup_420	orthogroup_529	5	6	0.76717557	211	0.76700003	0.00017554	8
orthogroup_420	orthogroup_529	6	6	0.91984733	251	0.91945345	0.00039388	8
orthogroup_429	orthogroup_395	1	12	0.07124682	28	0.07012987	0.00111695	8
orthogroup_429	orthogroup_395	2	12	0.16284987	64	0.16363636	0.00078649	8
orthogroup_429	orthogroup_395	3	12	0.23155216	90	0.23116883	0.00038333	8
orthogroup_429	orthogroup_395	4	12	0.29770992	116	0.29870130	0.00099138	8
orthogroup_429	orthogroup_395	5	12	0.39440204	153	0.39480519	0.00040316	8
orthogroup_429	orthogroup_395	6	12	0.45801527	177	0.45714286	0.00087241	8
orthogroup_429	orthogroup_395	7	12	0.58524173	226	0.58441558	0.00082615	8
orthogroup_429	orthogroup_395	8	12	0.66666667	258	0.66753247	0.00086580	8
orthogroup_429	orthogroup_395	9	12	0.74300254	287	0.74285714	0.00014540	8
orthogroup_429	orthogroup_395	10	12	0.80916031	313	0.81038961	0.00122931	8
orthogroup_429	orthogroup_395	11	12	0.90151515	348	0.90129870	0.00021645	8
orthogroup_429	orthogroup_395	12	12	0.97201018	375	0.97142857	0.00058161	8
orthogroup_454	orthogroup_149	1	6	0.03420195	105	0.16855754	0.13435558	9
orthogroup_454	orthogroup_149	2	6	0.76547231	524	0.76547231	0.00000000	9
orthogroup_454	orthogroup_149	3	6	0.80781759	550	0.80781759	0.00000000	9
orthogroup_454	orthogroup_149	4	6	0.85179153	577	0.85179153	0.00000000	9
orthogroup_454	orthogroup_149	5	6	0.93322476	627	0.93322476	0.00000000	9
orthogroup_454	orthogroup_149	6	6	0.97068404	650	0.97068404	0.00000000	9
orthogroup_46	orthogroup_1161	1	6	0.14007782	59	0.14007782	0.00000000	10
orthogroup_46	orthogroup_1161	2	6	0.36186770	116	0.36186770	0.00000000	10
orthogroup_46	orthogroup_1161	3	6	0.50194553	159	0.50194553	0.00000000	10
orthogroup_46	orthogroup_1161	4	6	0.69514825	210	0.69649805	0.00134980	10
orthogroup_46	orthogroup_1161	5	6	0.80077821	240	0.80155642	0.00077821	10
orthogroup_46	orthogroup_1161	6	6	0.89709076	265	0.89883268	0.00174192	10
orthogroup_471	orthogroup_1469	1	6	0.13636364	31	0.13574661	0.00061703	9
orthogroup_471	orthogroup_1469	2	6	0.25000000	56	0.24886878	0.00113122	9
orthogroup_471	orthogroup_1469	3	6	0.40454545	90	0.40271493	0.00183052	9
orthogroup_471	orthogroup_1469	4	6	0.56363636	126	0.56561086	0.00197450	9
orthogroup_471	orthogroup_1469	5	6	0.74090909	165	0.74208145	0.00117236	9
orthogroup_471	orthogroup_1469	6	6	0.91363636	203	0.91402715	0.00039079	9
orthogroup_480	orthogroup_1369	1	6	0.09470752	39	0.10277778	0.00807026	9
orthogroup_480	orthogroup_1369	2	6	0.23119777	120	0.23055556	0.00064222	9
orthogroup_480	orthogroup_1369	3	6	0.34261838	160	0.34166667	0.00095172	9
orthogroup_480	orthogroup_1369	4	6	0.83008357	338	0.83055556	0.00047199	9
orthogroup_480	orthogroup_1369	5	6	0.93036212	374	0.93023256	0.00012956	9
orthogroup_480	orthogroup_1369	6	6	0.99164345	396	0.99135447	0.00028899	9
orthogroup_484	orthogroup_1045	1	6	0.19841270	52	0.19841270	0.00000000	9
orthogroup_484	orthogroup_1045	2	6	0.36111111	93	0.36111111	0.00000000	9
orthogroup_484	orthogroup_1045	3	6	0.62698413	160	0.62698413	0.00000000	9
orthogroup_484	orthogroup_1045	4	6	0.68650794	175	0.68650794	0.00000000	9
orthogroup_484	orthogroup_1045	5	6	0.87698413	223	0.87698413	0.00000000	9
orthogroup_484	orthogroup_1045	6	6	0.92460317	235	0.92460317	0.00000000	9
orthogroup_489	orthogroup_1296	1	6	0.12272727	28	0.12217195	0.00055533	9
orthogroup_489	orthogroup_1296	2	6	0.29545455	66	0.29411765	0.00133690	9
orthogroup_489	orthogroup_1296	3	6	0.40000000	89	0.39819005	0.00180995	9
orthogroup_489	orthogroup_1296	4	6	0.62727273	140	0.62895928	0.00168655	9
orthogroup_489	orthogroup_1296	5	6	0.79090909	176	0.79185520	0.00094611	9
orthogroup_489	orthogroup_1296	6	6	0.96818182	215	0.96832579	0.00014397	9
orthogroup_49	orthogroup_1174	1	4	0.25925926	37	0.26277372	0.00351446	9
orthogroup_49	orthogroup_1174	2	4	0.54814815	76	0.54744526	0.00070289	9
orthogroup_49	orthogroup_1174	3	4	0.75555556	105	0.75912409	0.00356853	9
orthogroup_49	orthogroup_1174	4	4	0.94074074	129	0.93636364	0.00437710	9
orthogroup_515	orthogroup_1646	1	3	0.40495868	51	0.40495868	0.00000000	9
orthogroup_515	orthogroup_1646	2	3	0.56198347	70	0.56198347	0.00000000	9
orthogroup_515	orthogroup_1646	3	3	0.96694215	119	0.96694215	0.00000000	9
orthogroup_526	orthogroup_1026	1	6	0.12732919	42	0.12732919	0.00000000	9
orthogroup_526	orthogroup_1026	2	6	0.50310559	163	0.50310559	0.00000000	9
orthogroup_526	orthogroup_1026	3	6	0.58074534	188	0.58074534	0.00000000	9
orthogroup_526	orthogroup_1026	4	6	0.66978193	217	0.67080745	0.00102552	9
orthogroup_526	orthogroup_1026	5	6	0.81987578	265	0.81987578	0.00000000	9
orthogroup_526	orthogroup_1026	6	6	0.90372671	292	0.90372671	0.00000000	9
orthogroup_531	orthogroup_690	1	14	0.04313725	28	0.04687500	0.00373775	9
orthogroup_531	orthogroup_690	2	14	0.08627451	48	0.08593750	0.00033701	9
orthogroup_531	orthogroup_690	3	14	0.21568627	114	0.21484375	0.00084252	9
orthogroup_531	orthogroup_690	4	14	0.29215686	154	0.29296875	0.00081189	9
orthogroup_531	orthogroup_690	5	14	0.34705882	182	0.34765625	0.00059743	9
orthogroup_531	orthogroup_690	6	14	0.40196078	210	0.40234375	0.00038297	9
orthogroup_531	orthogroup_690	7	14	0.50196078	261	0.50195312	0.00000766	9
orthogroup_531	orthogroup_690	8	14	0.55490196	288	0.55468750	0.00021446	9
orthogroup_531	orthogroup_690	9	14	0.64313725	333	0.64257812	0.00055913	9
orthogroup_531	orthogroup_690	10	14	0.72745098	376	0.72656250	0.00088848	9
orthogroup_531	orthogroup_690	11	14	0.78823529	408	0.78906250	0.00082721	9
orthogroup_531	orthogroup_690	12	14	0.83529412	432	0.83593750	0.00064338	9
orthogroup_531	orthogroup_690	13	14	0.90588235	468	0.90625000	0.00036765	9
orthogroup_531	orthogroup_690	14	14	0.97450980	503	0.97460938	0.00009957	9
orthogroup_534	orthogroup_559	1	5	0.21224490	57	0.21224490	0.00000000	10
orthogroup_534	orthogroup_559	2	5	0.35510204	94	0.35510204	0.00000000	10
orthogroup_534	orthogroup_559	3	5	0.50204082	131	0.50204082	0.00000000	10
orthogroup_534	orthogroup_559	4	5	0.73061224	188	0.73061224	0.00000000	10
orthogroup_534	orthogroup_559	5	5	0.93469388	238	0.93469388	0.00000000	10
orthogroup_540	orthogroup_505	1	6	0.18309859	53	0.18374558	0.00064699	9
orthogroup_540	orthogroup_505	2	6	0.29577465	85	0.29681979	0.00104514	9
orthogroup_540	orthogroup_505	3	6	0.46478873	133	0.46643110	0.00164236	9
orthogroup_540	orthogroup_505	4	6	0.64084507	182	0.63957597	0.00126910	9
orthogroup_540	orthogroup_505	5	6	0.72535211	207	0.72438163	0.00097049	9
orthogroup_540	orthogroup_505	6	6	0.97887324	279	0.97879859	0.00007465	9
orthogroup_547	orthogroup_1054	1	6	0.18272425	57	0.18272425	0.00000000	10
orthogroup_547	orthogroup_1054	2	6	0.41860465	128	0.41860465	0.00000000	10
orthogroup_547	orthogroup_1054	3	6	0.52491694	162	0.52491694	0.00000000	10
orthogroup_547	orthogroup_1054	4	6	0.59468439	185	0.59468439	0.00000000	10
orthogroup_547	orthogroup_1054	5	6	0.78073090	242	0.78073090	0.00000000	10
orthogroup_547	orthogroup_1054	6	6	0.96013289	297	0.96013289	0.00000000	10
orthogroup_548	orthogroup_319	1	6	0.09090909	24	0.09090909	0.00000000	9
orthogroup_548	orthogroup_319	2	6	0.25691700	66	0.25691700	0.00000000	9
orthogroup_548	orthogroup_319	3	6	0.36758893	94	0.36758893	0.00000000	9
orthogroup_548	orthogroup_319	4	6	0.69169960	176	0.69169960	0.00000000	9
orthogroup_548	orthogroup_319	5	6	0.79446640	202	0.79446640	0.00000000	9
orthogroup_548	orthogroup_319	6	6	0.91304348	232	0.91304348	0.00000000	9
orthogroup_551	orthogroup_1138	1	4	0.22222222	51	0.22222222	0.00000000	9
orthogroup_551	orthogroup_1138	2	4	0.50925926	82	0.50925926	0.00000000	9
orthogroup_551	orthogroup_1138	3	4	0.75925926	109	0.75925926	0.00000000	9
orthogroup_551	orthogroup_1138	4	4	0.99074074	134	0.99074074	0.00000000	9
orthogroup_554	orthogroup_182	1	8	0.19718310	86	0.19718310	0.00000000	9
orthogroup_554	orthogroup_182	2	8	0.31924883	138	0.31924883	0.00000000	9
orthogroup_554	orthogroup_182	3	8	0.41314554	178	0.41314554	0.00000000	9
orthogroup_554	orthogroup_182	4	8	0.47887324	206	0.47887324	0.00000000	9
orthogroup_554	orthogroup_182	5	8	0.66197183	284	0.66197183	0.00000000	9
orthogroup_554	orthogroup_182	6	8	0.78638498	337	0.78638498	0.00000000	9
orthogroup_554	orthogroup_182	7	8	0.88262911	378	0.88262911	0.00000000	9
orthogroup_554	orthogroup_182	8	8	0.95070423	407	0.95070423	0.00000000	9
orthogroup_596	orthogroup_1116	1	4	0.07191781	22	0.07167235	0.00024545	9
orthogroup_596	orthogroup_1116	2	4	0.17808219	53	0.17747440	0.00060779	9
orthogroup_596	orthogroup_1116	3	4	0.59246575	175	0.59385666	0.00139090	9
orthogroup_596	orthogroup_1116	4	4	0.73972603	218	0.74061433	0.00088831	9
orthogroup_598	orthogroup_1371	1	9	0.09195402	33	0.09195402	0.00000000	9
orthogroup_598	orthogroup_1371	2	9	0.17528736	62	0.17528736	0.00000000	9
orthogroup_598	orthogroup_1371	3	9	0.25574713	90	0.25574713	0.00000000	9
orthogroup_598	orthogroup_1371	4	9	0.35057471	123	0.35057471	0.00000000	9
orthogroup_598	orthogroup_1371	5	9	0.52586207	184	0.52586207	0.00000000	9
orthogroup_598	orthogroup_1371	6	9	0.70402299	247	0.70402299	0.00000000	9
orthogroup_598	orthogroup_1371	7	9	0.80172414	281	0.80172414	0.00000000	9
orthogroup_598	orthogroup_1371	8	9	0.88218391	309	0.88218391	0.00000000	9
orthogroup_598	orthogroup_1371	9	9	0.98563218	347	0.98563218	0.00000000	9
orthogroup_6	orthogroup_1602	1	3	0.33333333	38	0.33333333	0.00000000	9
orthogroup_6	orthogroup_1602	2	3	0.59259259	67	0.59259259	0.00000000	9
orthogroup_6	orthogroup_1602	3	3	0.90740741	101	0.90740741	0.00000000	9
orthogroup_609	orthogroup_1581	1	7	0.10606061	31	0.14705882	0.04099822	9
orthogroup_609	orthogroup_1581	2	7	0.35784314	74	0.35784314	0.00000000	9
orthogroup_609	orthogroup_1581	3	7	0.47549020	98	0.47549020	0.00000000	9
orthogroup_609	orthogroup_1581	4	7	0.57352941	118	0.57352941	0.00000000	9
orthogroup_609	orthogroup_1581	5	7	0.66176471	136	0.66176471	0.00000000	9
orthogroup_609	orthogroup_1581	6	7	0.76847291	158	0.76960784	0.00113494	9
orthogroup_609	orthogroup_1581	7	7	0.85294118	175	0.85294118	0.00000000	9
orthogroup_610	orthogroup_1475	1	5	0.19909502	46	0.20091324	0.00181822	9
orthogroup_610	orthogroup_1475	2	5	0.27397260	62	0.27397260	0.00000000	9
orthogroup_610	orthogroup_1475	3	5	0.39910314	89	0.39726027	0.00184287	9
orthogroup_610	orthogroup_1475	4	5	0.79452055	176	0.79452055	0.00000000	9
orthogroup_610	orthogroup_1475	5	5	0.95890411	212	0.95890411	0.00000000	9
orthogroup_618	orthogroup_1269	1	4	0.26495726	93	0.26361032	0.00134695	9
orthogroup_618	orthogroup_1269	2	4	0.68000000	238	0.67908309	0.00091691	9
orthogroup_618	orthogroup_1269	3	4	0.84045584	294	0.83954155	0.00091429	9
orthogroup_618	orthogroup_1269	4	4	0.96571429	338	0.96561605	0.00009824	9
orthogroup_626	orthogroup_918	1	9	0.11726384	38	0.11575563	0.00150822	9
orthogroup_626	orthogroup_918	2	9	0.20521173	66	0.20578778	0.00057605	9
orthogroup_626	orthogroup_918	3	9	0.38110749	121	0.38263666	0.00152916	9
orthogroup_626	orthogroup_918	4	9	0.46579805	147	0.46623794	0.00043990	9
orthogroup_626	orthogroup_918	5	9	0.56026059	180	0.55948553	0.00077506	9
orthogroup_626	orthogroup_918	6	9	0.64610390	207	0.64630225	0.00019835	9
orthogroup_626	orthogroup_918	7	9	0.79870130	266	0.79807692	0.00062438	9
orthogroup_626	orthogroup_918	8	9	0.85714286	284	0.85576923	0.00137363	9
orthogroup_626	orthogroup_918	9	9	0.98697068	325	0.98717949	0.00020880	9
orthogroup_627	orthogroup_224	1	4	0.23728814	29	0.23728814	0.00000000	9
orthogroup_627	orthogroup_224	2	4	0.41525424	50	0.41525424	0.00000000	9
orthogroup_627	orthogroup_224	3	4	0.68644068	82	0.68644068	0.00000000	9
orthogroup_627	orthogroup_224	4	4	0.90677966	108	0.90677966	0.00000000	9
orthogroup_65	orthogroup_1258	1	4	0.03144172	42	0.03168470	0.00024298	9
orthogroup_65	orthogroup_1258	2	4	0.07438650	97	0.07418856	0.00019794	9
orthogroup_65	orthogroup_1258	3	4	0.10046012	131	0.10046368	0.00000356	9
orthogroup_65	orthogroup_1258	4	4	0.13650307	178	0.13678516	0.00028209	9
orthogroup_663	orthogroup_1447	1	11	0.09813084	43	0.09836066	0.00022981	9
orthogroup_663	orthogroup_1447	2	11	0.15420561	67	0.15456674	0.00036114	9
orthogroup_663	orthogroup_1447	3	11	0.27803738	120	0.27868852	0.00065114	9
orthogroup_663	orthogroup_1447	4	11	0.35747664	155	0.35831382	0.00083718	9
orthogroup_663	orthogroup_1447	5	11	0.42056075	182	0.42154567	0.00098492	9
orthogroup_663	orthogroup_1447	6	11	0.53037383	228	0.52927400	0.00109983	9
orthogroup_663	orthogroup_1447	7	11	0.62850467	270	0.62763466	0.00087001	9
orthogroup_663	orthogroup_1447	8	11	0.74766355	321	0.74707260	0.00059095	9
orthogroup_663	orthogroup_1447	9	11	0.85280374	366	0.85245902	0.00034472	9
orthogroup_663	orthogroup_1447	10	11	0.91822430	394	0.91803279	0.00019151	9
orthogroup_663	orthogroup_1447	11	11	0.99532710	427	0.99531616	0.00001094	9
orthogroup_684	orthogroup_1385	1	12	0.07377049	37	0.07346939	0.00030110	9
orthogroup_684	orthogroup_1385	2	12	0.13319672	66	0.13265306	0.00054366	9
orthogroup_684	orthogroup_1385	3	12	0.24795082	122	0.24693878	0.00101204	9
orthogroup_684	orthogroup_1385	4	12	0.29918033	148	0.30000000	0.00081967	9
orthogroup_684	orthogroup_1385	5	12	0.36055777	178	0.36122449	0.00066672	9
orthogroup_684	orthogroup_1385	6	12	0.45696721	225	0.45714286	0.00017564	9
orthogroup_684	orthogroup_1385	7	12	0.53483607	263	0.53469388	0.00014219	9
orthogroup_684	orthogroup_1385	8	12	0.65368852	321	0.65306122	0.00062730	9
orthogroup_684	orthogroup_1385	9	12	0.74795082	367	0.74693878	0.00101204	9
orthogroup_684	orthogroup_1385	10	12	0.79918033	393	0.80000000	0.00081967	9
orthogroup_684	orthogroup_1385	11	12	0.88729508	437	0.88775510	0.00046002	9
orthogroup_684	orthogroup_1385	12	12	0.95687885	471	0.95714286	0.00026401	9
orthogroup_687	orthogroup_1547	1	8	0.11567164	32	0.11567164	0.00000000	9
orthogroup_687	orthogroup_1547	2	8	0.37313433	102	0.37313433	0.00000000	9
orthogroup_687	orthogroup_1547	3	8	0.46641791	127	0.46641791	0.00000000	9
orthogroup_687	orthogroup_1547	4	8	0.57677903	157	0.57835821	0.00157918	9
orthogroup_687	orthogroup_1547	5	8	0.63432836	172	0.63432836	0.00000000	9
orthogroup_687	orthogroup_1547	6	8	0.75746269	205	0.75746269	0.00000000	9
orthogroup_687	orthogroup_1547	7	8	0.83955224	227	0.83955224	0.00000000	9
orthogroup_687	orthogroup_1547	8	8	0.94776119	261	0.94776119	0.00000000	9
orthogroup_7	orthogroup_1123	1	12	0.02194656	24	0.02157598	0.00037058	9
orthogroup_7	orthogroup_1123	2	12	0.33969466	363	0.33958724	0.00010741	9
orthogroup_7	orthogroup_1123	3	12	0.36354962	389	0.36397749	0.00042787	9
orthogroup_7	orthogroup_1123	4	12	0.39026718	417	0.39024390	0.00002327	9
orthogroup_7	orthogroup_1123	5	12	0.43511450	465	0.43531634	0.00020183	9
orthogroup_7	orthogroup_1123	6	12	0.46564885	497	0.46553352	0.00011533	9
orthogroup_7	orthogroup_1123	7	12	0.52817574	567	0.52819549	0.00001975	9
orthogroup_7	orthogroup_1123	8	12	0.84813754	1070	0.84709193	0.00104560	9
orthogroup_7	orthogroup_1123	9	12	0.87201528	1102	0.87617261	0.00415733	9
orthogroup_7	orthogroup_1123	10	12	0.89875836	1150	0.89587242	0.00288594	9
orthogroup_7	orthogroup_1123	11	12	0.94364852	1246	0.94559099	0.00194247	9
orthogroup_7	orthogroup_1123	12	12	0.97134670	1273	0.96998124	0.00136547	9
orthogroup_703	orthogroup_1634	1	13	0.04308797	25	0.04332130	0.00023333	9
orthogroup_703	orthogroup_1634	2	13	0.08078995	46	0.08122744	0.00043749	9
orthogroup_703	orthogroup_1634	3	13	0.12567325	71	0.12635379	0.00068054	9
orthogroup_703	orthogroup_1634	4	13	0.19389587	108	0.19314079	0.00075508	9
orthogroup_703	orthogroup_1634	5	13	0.23698384	132	0.23646209	0.00052175	9
orthogroup_703	orthogroup_1634	6	13	0.29982047	167	0.29963899	0.00018148	9
orthogroup_703	orthogroup_1634	7	13	0.36983842	206	0.37003610	0.00019768	9
orthogroup_703	orthogroup_1634	8	13	0.43447038	242	0.43501805	0.00054767	9
orthogroup_703	orthogroup_1634	9	13	0.46858169	261	0.46931408	0.00073239	9
orthogroup_703	orthogroup_1634	10	13	0.51773050	288	0.51805054	0.00032005	9
orthogroup_703	orthogroup_1634	11	13	0.57989228	322	0.57942238	0.00046990	9
orthogroup_703	orthogroup_1634	12	13	0.62298025	346	0.62274368	0.00023657	9
orthogroup_703	orthogroup_1634	13	13	0.69120287	384	0.69133574	0.00013287	9
orthogroup_719	orthogroup_299	1	12	0.10075567	41	0.10075567	0.00000000	9
orthogroup_719	orthogroup_299	2	12	0.17128463	69	0.17128463	0.00000000	9
orthogroup_719	orthogroup_299	3	12	0.24433249	98	0.24433249	0.00000000	9
orthogroup_719	orthogroup_299	4	12	0.28607595	115	0.28715365	0.00107770	9
orthogroup_719	orthogroup_299	5	12	0.39798489	159	0.39798489	0.00000000	9
orthogroup_719	orthogroup_299	6	12	0.46347607	185	0.46347607	0.00000000	9
orthogroup_719	orthogroup_299	7	12	0.60201511	240	0.60201511	0.00000000	9
orthogroup_719	orthogroup_299	8	12	0.68434343	273	0.68513854	0.00079510	9
orthogroup_719	orthogroup_299	9	12	0.75566751	301	0.75566751	0.00000000	9
orthogroup_719	orthogroup_299	10	12	0.81360202	324	0.81360202	0.00000000	9
orthogroup_719	orthogroup_299	11	12	0.91939547	366	0.91939547	0.00000000	9
orthogroup_719	orthogroup_299	12	12	0.98740554	393	0.98740554	0.00000000	9
orthogroup_72	orthogroup_1611	1	9	0.07547170	34	0.07575758	0.00028588	8
orthogroup_72	orthogroup_1611	2	9	0.15849057	56	0.15909091	0.00060034	8
orthogroup_72	orthogroup_1611	3	9	0.22641509	74	0.22727273	0.00085763	8
orthogroup_72	orthogroup_1611	4	9	0.31320755	97	0.31439394	0.00118639	8
orthogroup_72	orthogroup_1611	5	9	0.44150943	131	0.44318182	0.00167238	8
orthogroup_72	orthogroup_1611	6	9	0.60000000	172	0.59848485	0.00151515	8
orthogroup_72	orthogroup_1611	7	9	0.75046455	212	0.75000000	0.00046455	8
orthogroup_72	orthogroup_1611	8	9	0.82641509	232	0.82575758	0.00065752	8
orthogroup_72	orthogroup_1611	9	9	0.89811321	251	0.89772727	0.00038593	8
orthogroup_741	orthogroup_1378	1	3	0.05605381	26	0.05580357	0.00025024	9
orthogroup_741	orthogroup_1378	2	3	0.17937220	81	0.17857143	0.00080077	9
orthogroup_741	orthogroup_1378	3	3	0.26233184	119	0.26339286	0.00106102	9
orthogroup_755	orthogroup_1119	1	8	0.05088063	27	0.05078125	0.00009938	9
orthogroup_755	orthogroup_1119	2	8	0.09197652	48	0.09179688	0.00017964	9
orthogroup_755	orthogroup_1119	3	8	0.13111546	68	0.13085938	0.00025608	9
orthogroup_755	orthogroup_1119	4	8	0.22504892	116	0.22460938	0.00043955	9
orthogroup_755	orthogroup_1119	5	8	0.27397260	141	0.27343750	0.00053510	9
orthogroup_755	orthogroup_1119	6	8	0.36790607	191	0.36914062	0.00123456	9
orthogroup_755	orthogroup_1119	7	8	0.40900196	211	0.40820312	0.00079883	9
orthogroup_755	orthogroup_1119	8	8	0.99217221	517	0.99218750	0.00001529	9
orthogroup_758	orthogroup_917	1	12	0.09535452	41	0.09569378	0.00033926	8
orthogroup_758	orthogroup_917	2	12	0.18337408	78	0.18421053	0.00083644	8
orthogroup_758	orthogroup_917	3	12	0.24449878	103	0.24401914	0.00047964	8
orthogroup_758	orthogroup_917	4	12	0.30806846	130	0.30861244	0.00054398	8
orthogroup_758	orthogroup_917	5	12	0.40097800	169	0.40191388	0.00093588	8
orthogroup_758	orthogroup_917	6	12	0.46210269	194	0.46172249	0.00038020	8
orthogroup_758	orthogroup_917	7	12	0.59168704	248	0.59090909	0.00077795	8
orthogroup_758	orthogroup_917	8	12	0.66992665	281	0.66985646	0.00007019	8
orthogroup_758	orthogroup_917	9	12	0.74572127	313	0.74641148	0.00069021	8
orthogroup_758	orthogroup_917	10	12	0.81662592	342	0.81578947	0.00083644	8
orthogroup_758	orthogroup_917	11	12	0.89975550	377	0.89952153	0.00023397	8
orthogroup_758	orthogroup_917	12	12	0.97066015	407	0.97129187	0.00063172	8
orthogroup_759	orthogroup_652	1	10	0.06375839	20	0.06375839	0.00000000	9
orthogroup_759	orthogroup_652	2	10	0.16442953	50	0.16442953	0.00000000	9
orthogroup_759	orthogroup_652	3	10	0.27516779	83	0.27516779	0.00000000	9
orthogroup_759	orthogroup_652	4	10	0.41275168	124	0.41275168	0.00000000	9
orthogroup_759	orthogroup_652	5	10	0.50335570	151	0.50335570	0.00000000	9
orthogroup_759	orthogroup_652	6	10	0.62751678	188	0.62751678	0.00000000	9
orthogroup_759	orthogroup_652	7	10	0.70469799	211	0.70469799	0.00000000	9
