membrane_orthogroup	soluble_orthogroup	tmd_index	modal_tmd_count	membrane_target_relative_position	soluble_alignment_column	soluble_median_relative_position	absolute_relative_difference	species_total
orthogroup_378	orthogroup_599	4	12	0.28815401	162	0.28888889	0.00073488	8
orthogroup_378	orthogroup_599	5	12	0.34151586	186	0.34222222	0.00070636	8
orthogroup_378	orthogroup_599	6	12	0.45522368	237	0.45543735	0.00021368	8
orthogroup_378	orthogroup_599	7	12	0.53575301	278	0.53479905	0.00095396	8
orthogroup_378	orthogroup_599	8	12	0.62793235	321	0.62833089	0.00039853	8
orthogroup_378	orthogroup_599	9	12	0.73425911	370	0.73452766	0.00026855	8
orthogroup_378	orthogroup_599	10	12	0.78975544	395	0.78983847	0.00008304	8
orthogroup_378	orthogroup_599	11	12	0.88367230	438	0.88414566	0.00047336	8
orthogroup_378	orthogroup_599	12	12	0.93916863	464	0.93956469	0.00039606	8
orthogroup_385	orthogroup_1109	1	10	0.04244701	41	0.04303797	0.00059097	8
orthogroup_385	orthogroup_1109	2	10	0.20646894	106	0.20759494	0.00112600	8
orthogroup_385	orthogroup_1109	3	10	0.28642635	137	0.28607595	0.00035040	8
orthogroup_385	orthogroup_1109	4	10	0.36704177	169	0.36708861	0.00004684	8
orthogroup_385	orthogroup_1109	5	10	0.48938903	217	0.48860759	0.00078143	8
orthogroup_385	orthogroup_1109	6	10	0.54931421	241	0.54936709	0.00005287	8
orthogroup_385	orthogroup_1109	7	10	0.64793953	280	0.64810127	0.00016174	8
orthogroup_385	orthogroup_1109	8	10	0.72659289	311	0.72658228	0.00001061	8
orthogroup_385	orthogroup_1109	9	10	0.80649314	355	0.80759494	0.00110179	8
orthogroup_385	orthogroup_1109	10	10	0.90636845	394	0.90632911	0.00003934	8
orthogroup_390	orthogroup_328	1	10	0.00751880	4	0.00759494	0.00007614	9
orthogroup_390	orthogroup_328	2	10	0.08020050	33	0.08101266	0.00081216	9
orthogroup_390	orthogroup_328	3	10	0.24561404	98	0.24556962	0.00004441	9
orthogroup_390	orthogroup_328	4	10	0.42385787	168	0.42278481	0.00107306	9
orthogroup_390	orthogroup_328	5	10	0.48607595	193	0.48607595	0.00000000	9
orthogroup_390	orthogroup_328	6	10	0.59649123	237	0.59746835	0.00097713	9
orthogroup_390	orthogroup_328	7	10	0.62436548	248	0.62531646	0.00095097	9
orthogroup_390	orthogroup_328	8	10	0.85279188	338	0.85316456	0.00037268	9
orthogroup_390	orthogroup_328	9	10	0.88071066	349	0.88101266	0.00030200	9
orthogroup_390	orthogroup_328	10	10	0.95177665	377	0.95189873	0.00012208	9
orthogroup_408	orthogroup_798	1	10	0.02341920	13	0.02242152	0.00099768	9
orthogroup_408	orthogroup_798	2	10	0.09133489	44	0.09192825	0.00059336	9
orthogroup_408	orthogroup_798	3	10	0.17096019	79	0.17040359	0.00055660	9
orthogroup_408	orthogroup_798	4	10	0.34894614	163	0.34977578	0.00082965	9
orthogroup_408	orthogroup_798	5	10	0.43091335	199	0.43049327	0.00042008	9
orthogroup_408	orthogroup_798	6	10	0.50351288	232	0.50448430	0.00097142	9
orthogroup_408	orthogroup_798	7	10	0.71428571	338	0.71524664	0.00096092	9
orthogroup_408	orthogroup_798	8	10	0.76814988	362	0.76905830	0.00090841	9
orthogroup_408	orthogroup_798	9	10	0.81264637	386	0.81838565	0.00573928	9
orthogroup_408	orthogroup_798	10	10	0.85245902	409	0.85201794	0.00044108	9
orthogroup_415	orthogroup_120	1	9	0.07612457	35	0.07638889	0.00026432	9
orthogroup_415	orthogroup_120	2	9	0.15625000	58	0.15625000	0.00000000	9
orthogroup_415	orthogroup_120	3	9	0.33564014	110	0.33680556	0.00116542	9
orthogroup_415	orthogroup_120	4	9	0.40138408	129	0.40277778	0.00139369	9
orthogroup_415	orthogroup_120	5	9	0.49480969	156	0.49652778	0.00171809	9
orthogroup_415	orthogroup_120	6	9	0.58131488	180	0.57986111	0.00145377	9
orthogroup_415	orthogroup_120	7	9	0.73498233	225	0.73611111	0.00112878	9
orthogroup_415	orthogroup_120	8	9	0.81944444	249	0.81944444	0.00000000	9
orthogroup_415	orthogroup_120	9	9	0.92708333	280	0.92708333	0.00000000	9
orthogroup_419	orthogroup_1288	1	6	0.00487805	42	0.10000000	0.09512195	8
orthogroup_419	orthogroup_1288	2	6	0.18536585	60	0.18571429	0.00034843	8
orthogroup_419	orthogroup_1288	3	6	0.33658537	92	0.33809524	0.00150987	8
orthogroup_419	orthogroup_1288	4	6	0.61951220	151	0.61904762	0.00046458	8
orthogroup_419	orthogroup_1288	5	6	0.72682927	174	0.72857143	0.00174216	8
orthogroup_419	orthogroup_1288	6	6	0.90243902	211	0.90476190	0.00232288	8
orthogroup_420	orthogroup_529	1	6	0.02671756	16	0.02755906	0.00084150	8
orthogroup_420	orthogroup_529	2	6	0.24809160	72	0.24803150	0.00006011	8
orthogroup_420	orthogroup_529	3	6	0.37786260	105	0.37795276	0.00009016	8
orthogroup_420	orthogroup_529	4	6	0.47709924	137	0.47637795	0.00072128	8
orthogroup_420	orthogroup_529	5	6	0.69465649	192	0.69291339	0.00174310	8
orthogroup_420	orthogroup_529	6	6	0.85114504	233	0.85265555	0.00151051	8
orthogroup_429	orthogroup_395	1	12	0.02035623	9	0.02077922	0.00042299	8
orthogroup_429	orthogroup_395	2	12	0.11195929	44	0.11168831	0.00027098	8
orthogroup_429	orthogroup_395	3	12	0.18575064	73	0.18701299	0.00126235	8
orthogroup_429	orthogroup_395	4	12	0.24681934	96	0.24675325	0.00006609	8
orthogroup_429	orthogroup_395	5	12	0.34351145	133	0.34285714	0.00065431	8
orthogroup_429	orthogroup_395	6	12	0.40712468	158	0.40779221	0.00066753	8
orthogroup_429	orthogroup_395	7	12	0.52671756	204	0.52727273	0.00055517	8
orthogroup_429	orthogroup_395	8	12	0.61577608	238	0.61558442	0.00019167	8
orthogroup_429	orthogroup_395	9	12	0.69211196	267	0.69090909	0.00120287	8
orthogroup_429	orthogroup_395	10	12	0.75826972	293	0.75844156	0.00017184	8
orthogroup_429	orthogroup_395	11	12	0.84732824	327	0.84675325	0.00057500	8
orthogroup_429	orthogroup_395	12	12	0.92111959	356	0.92207792	0.00095833	8
orthogroup_454	orthogroup_149	1	6	0.01140065	105	0.16855754	0.15715689	9
orthogroup_454	orthogroup_149	2	6	0.73127036	503	0.73127036	0.00000000	9
orthogroup_454	orthogroup_149	3	6	0.77687296	531	0.77687296	0.00000000	9
orthogroup_454	orthogroup_149	4	6	0.81921824	557	0.81921824	0.00000000	9
orthogroup_454	orthogroup_149	5	6	0.89739414	605	0.89739414	0.00000000	9
orthogroup_454	orthogroup_149	6	6	0.93648208	629	0.93648208	0.00000000	9
orthogroup_46	orthogroup_1161	1	6	0.07392996	42	0.07392996	0.00000000	10
orthogroup_46	orthogroup_1161	2	6	0.29182879	98	0.29182879	0.00000000	10
orthogroup_46	orthogroup_1161	3	6	0.42412451	139	0.42412451	0.00000000	10
orthogroup_46	orthogroup_1161	4	6	0.61867704	189	0.61867704	0.00000000	10
orthogroup_46	orthogroup_1161	5	6	0.74274918	225	0.74319066	0.00044148	10
orthogroup_46	orthogroup_1161	6	6	0.81942057	245	0.82101167	0.00159111	10
orthogroup_471	orthogroup_1469	1	6	0.05454545	13	0.05429864	0.00024681	9
orthogroup_471	orthogroup_1469	2	6	0.19545455	44	0.19457014	0.00088441	9
orthogroup_471	orthogroup_1469	3	6	0.31818182	71	0.31674208	0.00143974	9
orthogroup_471	orthogroup_1469	4	6	0.50000000	111	0.49773756	0.00226244	9
orthogroup_471	orthogroup_1469	5	6	0.65000000	145	0.65158371	0.00158371	9
orthogroup_471	orthogroup_1469	6	6	0.79372197	176	0.79185520	0.00186677	9
orthogroup_480	orthogroup_1369	1	6	0.03899721	15	0.03888889	0.00010833	9
orthogroup_480	orthogroup_1369	2	6	0.17548747	78	0.17441860	0.00106886	9
orthogroup_480	orthogroup_1369	3	6	0.28690808	140	0.28611111	0.00079697	9
orthogroup_480	orthogroup_1369	4	6	0.77437326	317	0.77500000	0.00062674	9
orthogroup_480	orthogroup_1369	5	6	0.87465181	354	0.87500000	0.00034819	9
orthogroup_480	orthogroup_1369	6	6	0.93593315	376	0.93540052	0.00053263	9
orthogroup_484	orthogroup_1045	1	6	0.11904762	32	0.11904762	0.00000000	9
orthogroup_484	orthogroup_1045	2	6	0.28174603	73	0.28174603	0.00000000	9
orthogroup_484	orthogroup_1045	3	6	0.56349206	144	0.56349206	0.00000000	9
orthogroup_484	orthogroup_1045	4	6	0.63888889	163	0.63888889	0.00000000	9
orthogroup_484	orthogroup_1045	5	6	0.83730159	213	0.83730159	0.00000000	9
orthogroup_484	orthogroup_1045	6	6	0.88492063	225	0.88492063	0.00000000	9
orthogroup_489	orthogroup_1296	1	6	0.04977376	12	0.04977376	0.00000000	9
orthogroup_489	orthogroup_1296	2	6	0.20000000	45	0.19909502	0.00090498	9
orthogroup_489	orthogroup_1296	3	6	0.33181818	74	0.33031674	0.00150144	9
orthogroup_489	orthogroup_1296	4	6	0.54545455	122	0.54751131	0.00205677	9
orthogroup_489	orthogroup_1296	5	6	0.70000000	156	0.70135747	0.00135747	9
orthogroup_489	orthogroup_1296	6	6	0.86818182	193	0.86877828	0.00059646	9
orthogroup_49	orthogroup_1174	1	4	0.13333333	26	0.18248175	0.04914842	9
orthogroup_49	orthogroup_1174	2	4	0.41481481	58	0.41605839	0.00124358	9
orthogroup_49	orthogroup_1174	3	4	0.62962963	87	0.62773723	0.00189240	9
orthogroup_49	orthogroup_1174	4	4	0.80000000	111	0.80291971	0.00291971	9
orthogroup_515	orthogroup_1646	1	3	0.28099174	36	0.28099174	0.00000000	9
orthogroup_515	orthogroup_1646	2	3	0.43801653	55	0.43801653	0.00000000	9
orthogroup_515	orthogroup_1646	3	3	0.84297521	104	0.84297521	0.00000000	9
orthogroup_526	orthogroup_1026	1	6	0.07453416	25	0.07453416	0.00000000	9
orthogroup_526	orthogroup_1026	2	6	0.44099379	143	0.44099379	0.00000000	9
orthogroup_526	orthogroup_1026	3	6	0.52484472	170	0.52484472	0.00000000	9
orthogroup_526	orthogroup_1026	4	6	0.60869565	198	0.61180124	0.00310559	9
orthogroup_526	orthogroup_1026	5	6	0.76708075	248	0.76708075	0.00000000	9
orthogroup_526	orthogroup_1026	6	6	0.84161491	272	0.84161491	0.00000000	9
orthogroup_531	orthogroup_690	1	14	0.01372549	28	0.04687500	0.03314951	9
orthogroup_531	orthogroup_690	2	14	0.04901961	29	0.04882812	0.00019148	9
orthogroup_531	orthogroup_690	3	14	0.17647059	94	0.17578125	0.00068934	9
orthogroup_531	orthogroup_690	4	14	0.25294118	134	0.25390625	0.00096507	9
orthogroup_531	orthogroup_690	5	14	0.30784314	162	0.30859375	0.00075061	9
orthogroup_531	orthogroup_690	6	14	0.36470588	191	0.36523438	0.00052849	9
orthogroup_531	orthogroup_690	7	14	0.45686275	238	0.45703125	0.00016850	9
orthogroup_531	orthogroup_690	8	14	0.51568627	268	0.51562500	0.00006127	9
orthogroup_531	orthogroup_690	9	14	0.61372549	318	0.61328125	0.00044424	9
orthogroup_531	orthogroup_690	10	14	0.68235294	353	0.68164062	0.00071232	9
orthogroup_531	orthogroup_690	11	14	0.74901961	387	0.74804688	0.00097273	9
orthogroup_531	orthogroup_690	12	14	0.79803922	413	0.79882812	0.00078891	9
orthogroup_531	orthogroup_690	13	14	0.86274510	446	0.86328125	0.00053615	9
orthogroup_531	orthogroup_690	14	14	0.93529412	483	0.93554688	0.00025276	9
orthogroup_534	orthogroup_559	1	5	0.11224490	32	0.11020408	0.00204082	10
orthogroup_534	orthogroup_559	2	5	0.24081633	64	0.24081633	0.00000000	10
orthogroup_534	orthogroup_559	3	5	0.44897959	118	0.44897959	0.00000000	10
orthogroup_534	orthogroup_559	4	5	0.68163265	176	0.68163265	0.00000000	10
orthogroup_534	orthogroup_559	5	5	0.85306122	218	0.85306122	0.00000000	10
orthogroup_540	orthogroup_505	1	6	0.12676056	37	0.12720848	0.00044792	9
orthogroup_540	orthogroup_505	2	6	0.23943662	69	0.24028269	0.00084607	9
orthogroup_540	orthogroup_505	3	6	0.40845070	117	0.40989399	0.00144329	9
orthogroup_540	orthogroup_505	4	6	0.57746479	164	0.57597173	0.00149306	9
orthogroup_540	orthogroup_505	5	6	0.67253521	192	0.67137809	0.00115712	9
orthogroup_540	orthogroup_505	6	6	0.91197183	260	0.91166078	0.00031105	9
orthogroup_547	orthogroup_1054	1	6	0.12292359	39	0.12292359	0.00000000	10
orthogroup_547	orthogroup_1054	2	6	0.33222591	102	0.33222591	0.00000000	10
orthogroup_547	orthogroup_1054	3	6	0.44850498	139	0.44850498	0.00000000	10
orthogroup_547	orthogroup_1054	4	6	0.54152824	167	0.54152824	0.00000000	10
orthogroup_547	orthogroup_1054	5	6	0.72093023	224	0.72093023	0.00000000	10
orthogroup_547	orthogroup_1054	6	6	0.89368771	277	0.89368771	0.00000000	10
orthogroup_548	orthogroup_319	1	6	0.01185771	4	0.01185771	0.00000000	9
orthogroup_548	orthogroup_319	2	6	0.21343874	55	0.21343874	0.00000000	9
orthogroup_548	orthogroup_319	3	6	0.28853755	74	0.28853755	0.00000000	9
orthogroup_548	orthogroup_319	4	6	0.63636364	162	0.63636364	0.00000000	9
orthogroup_548	orthogroup_319	5	6	0.71936759	183	0.71936759	0.00000000	9
orthogroup_548	orthogroup_319	6	6	0.82213439	209	0.82213439	0.00000000	9
orthogroup_551	orthogroup_1138	1	4	0.07407407	35	0.07407407	0.00000000	9
orthogroup_551	orthogroup_1138	2	4	0.32407407	62	0.32407407	0.00000000	9
orthogroup_551	orthogroup_1138	3	4	0.57407407	89	0.57407407	0.00000000	9
orthogroup_551	orthogroup_1138	4	4	0.85185185	119	0.85185185	0.00000000	9
orthogroup_554	orthogroup_182	1	8	0.16197183	71	0.16197183	0.00000000	9
orthogroup_554	orthogroup_182	2	8	0.27230047	118	0.27230047	0.00000000	9
orthogroup_554	orthogroup_182	3	8	0.37793427	163	0.37793427	0.00000000	9
orthogroup_554	orthogroup_182	4	8	0.44131455	190	0.44131455	0.00000000	9
orthogroup_554	orthogroup_182	5	8	0.62441315	268	0.62441315	0.00000000	9
orthogroup_554	orthogroup_182	6	8	0.72769953	312	0.72769953	0.00000000	9
orthogroup_554	orthogroup_182	7	8	0.83777240	359	0.83802817	0.00025577	9
orthogroup_554	orthogroup_182	8	8	0.91549296	392	0.91549296	0.00000000	9
orthogroup_596	orthogroup_1116	1	4	0.00687285	3	0.00682594	0.00004691	9
orthogroup_596	orthogroup_1116	2	4	0.11643836	35	0.11604096	0.00039740	9
orthogroup_596	orthogroup_1116	3	4	0.52397260	155	0.52559727	0.00162467	9
orthogroup_596	orthogroup_1116	4	4	0.66095890	195	0.66211604	0.00115714	9
orthogroup_598	orthogroup_1371	1	9	0.04597701	17	0.04597701	0.00000000	9
orthogroup_598	orthogroup_1371	2	9	0.12931034	46	0.12931034	0.00000000	9
orthogroup_598	orthogroup_1371	3	9	0.22701149	80	0.22701149	0.00000000	9
orthogroup_598	orthogroup_1371	4	9	0.29597701	104	0.29597701	0.00000000	9
orthogroup_598	orthogroup_1371	5	9	0.46551724	163	0.46551724	0.00000000	9
orthogroup_598	orthogroup_1371	6	9	0.64655172	227	0.64655172	0.00000000	9
orthogroup_598	orthogroup_1371	7	9	0.75574713	265	0.75574713	0.00000000	9
orthogroup_598	orthogroup_1371	8	9	0.82471264	289	0.82471264	0.00000000	9
orthogroup_598	orthogroup_1371	9	9	0.92241379	323	0.92241379	0.00000000	9
orthogroup_6	orthogroup_1602	1	3	0.16666667	20	0.16666667	0.00000000	9
orthogroup_6	orthogroup_1602	2	3	0.40740741	46	0.40740741	0.00000000	9
orthogroup_6	orthogroup_1602	3	3	0.72222222	81	0.72222222	0.00000000	9
orthogroup_609	orthogroup_1581	1	7	0.02325581	31	0.14705882	0.12380301	9
orthogroup_609	orthogroup_1581	2	7	0.26237624	55	0.26470588	0.00232964	9
orthogroup_609	orthogroup_1581	3	7	0.39705882	82	0.39705882	0.00000000	9
orthogroup_609	orthogroup_1581	4	7	0.52450980	108	0.52450980	0.00000000	9
orthogroup_609	orthogroup_1581	5	7	0.58333333	120	0.58333333	0.00000000	9
orthogroup_609	orthogroup_1581	6	7	0.69117647	142	0.69117647	0.00000000	9
orthogroup_609	orthogroup_1581	7	7	0.79702970	164	0.79901961	0.00198990	9
orthogroup_610	orthogroup_1475	1	5	0.10762332	26	0.10958904	0.00196572	9
orthogroup_610	orthogroup_1475	2	5	0.23287671	53	0.23287671	0.00000000	9
orthogroup_610	orthogroup_1475	3	5	0.31506849	71	0.31506849	0.00000000	9
orthogroup_610	orthogroup_1475	4	5	0.70319635	156	0.70319635	0.00000000	9
orthogroup_610	orthogroup_1475	5	5	0.85388128	189	0.85388128	0.00000000	9
orthogroup_618	orthogroup_1269	1	4	0.20227920	72	0.20343840	0.00115919	9
orthogroup_618	orthogroup_1269	2	4	0.62285714	218	0.62177650	0.00108064	9
orthogroup_618	orthogroup_1269	3	4	0.78347578	274	0.78223496	0.00124083	9
orthogroup_618	orthogroup_1269	4	4	0.91714286	320	0.91404011	0.00310274	9
orthogroup_626	orthogroup_918	1	9	0.06514658	22	0.06430868	0.00083790	9
orthogroup_626	orthogroup_918	2	9	0.14098361	46	0.14147910	0.00049549	9
orthogroup_626	orthogroup_918	3	9	0.31596091	100	0.31511254	0.00084837	9
orthogroup_626	orthogroup_918	4	9	0.40065147	127	0.40192926	0.00127779	9
orthogroup_626	orthogroup_918	5	9	0.49511401	160	0.49517685	0.00006284	9
orthogroup_626	orthogroup_918	6	9	0.59016393	190	0.59163987	0.00147594	9
orthogroup_626	orthogroup_918	7	9	0.74025974	238	0.73954984	0.00070990	9
orthogroup_626	orthogroup_918	8	9	0.81818182	272	0.81730769	0.00087413	9
orthogroup_626	orthogroup_918	9	9	0.93159609	308	0.93269231	0.00109622	9
orthogroup_627	orthogroup_224	1	4	0.08474576	11	0.08474576	0.00000000	9
orthogroup_627	orthogroup_224	2	4	0.28813559	35	0.28813559	0.00000000	9
orthogroup_627	orthogroup_224	3	4	0.51694915	62	0.51694915	0.00000000	9
orthogroup_627	orthogroup_224	4	4	0.77966102	93	0.77966102	0.00000000	9
orthogroup_65	orthogroup_1258	1	4	0.01610429	22	0.01622875	0.00012445	9
orthogroup_65	orthogroup_1258	2	4	0.05598160	73	0.05564142	0.00034017	9
orthogroup_65	orthogroup_1258	3	4	0.08512270	111	0.08500773	0.00011497	9
orthogroup_65	orthogroup_1258	4	4	0.12269939	160	0.12287481	0.00017542	9
orthogroup_663	orthogroup_1447	1	11	0.05841121	26	0.05854801	0.00013679	9
orthogroup_663	orthogroup_1447	2	11	0.11682243	51	0.11709602	0.00027359	9
orthogroup_663	orthogroup_1447	3	11	0.23130841	100	0.23185012	0.00054171	9
orthogroup_663	orthogroup_1447	4	11	0.32476636	141	0.32552693	0.00076058	9
orthogroup_663	orthogroup_1447	5	11	0.37383178	162	0.37470726	0.00087548	9
orthogroup_663	orthogroup_1447	6	11	0.48364486	209	0.48477752	0.00113266	9
orthogroup_663	orthogroup_1447	7	11	0.58411215	251	0.58313817	0.00097398	9
orthogroup_663	orthogroup_1447	8	11	0.70093458	301	0.70023419	0.00070039	9
orthogroup_663	orthogroup_1447	9	11	0.81775701	351	0.81733021	0.00042680	9
orthogroup_663	orthogroup_1447	10	11	0.87149533	374	0.87119438	0.00030095	9
orthogroup_663	orthogroup_1447	11	11	0.94859813	407	0.94847775	0.00012038	9
orthogroup_684	orthogroup_1385	1	12	0.04713115	24	0.04693878	0.00019237	9
orthogroup_684	orthogroup_1385	2	12	0.10450820	52	0.10408163	0.00042656	9
orthogroup_684	orthogroup_1385	3	12	0.20696721	102	0.20612245	0.00084476	9
orthogroup_684	orthogroup_1385	4	12	0.26844262	133	0.26938776	0.00094513	9
orthogroup_684	orthogroup_1385	5	12	0.31967213	158	0.32040816	0.00073603	9
orthogroup_684	orthogroup_1385	6	12	0.41598361	205	0.41632653	0.00034292	9
orthogroup_684	orthogroup_1385	7	12	0.50000000	246	0.50000000	0.00000000	9
orthogroup_684	orthogroup_1385	8	12	0.61270492	301	0.61224490	0.00046002	9
orthogroup_684	orthogroup_1385	9	12	0.71106557	349	0.71020408	0.00086149	9
orthogroup_684	orthogroup_1385	10	12	0.75819672	373	0.75918367	0.00098695	9
orthogroup_684	orthogroup_1385	11	12	0.85655738	421	0.85714286	0.00058548	9
orthogroup_684	orthogroup_1385	12	12	0.92008197	453	0.92040816	0.00032620	9
orthogroup_687	orthogroup_1547	1	8	0.05223881	15	0.05223881	0.00000000	9
orthogroup_687	orthogroup_1547	2	8	0.31343284	86	0.31343284	0.00000000	9
orthogroup_687	orthogroup_1547	3	8	0.39925373	109	0.39925373	0.00000000	9
orthogroup_687	orthogroup_1547	4	8	0.53358209	145	0.53358209	0.00000000	9
orthogroup_687	orthogroup_1547	5	8	0.58426966	159	0.58582090	0.00155123	9
orthogroup_687	orthogroup_1547	6	8	0.68283582	185	0.68283582	0.00000000	9
orthogroup_687	orthogroup_1547	7	8	0.77985075	211	0.77985075	0.00000000	9
orthogroup_687	orthogroup_1547	8	8	0.89179104	241	0.89179104	0.00000000	9
orthogroup_7	orthogroup_1123	1	12	0.00954198	11	0.00938086	0.00016112	9
orthogroup_7	orthogroup_1123	2	12	0.32729008	350	0.32739212	0.00010204	9
orthogroup_7	orthogroup_1123	3	12	0.34828244	372	0.34803002	0.00025242	9
orthogroup_7	orthogroup_1123	4	12	0.37881679	405	0.37898687	0.00017007	9
orthogroup_7	orthogroup_1123	5	12	0.42175573	451	0.42213884	0.00038311	9
orthogroup_7	orthogroup_1123	6	12	0.44942748	480	0.44948064	0.00005316	9
orthogroup_7	orthogroup_1123	7	12	0.51480420	550	0.51463645	0.00016775	9
orthogroup_7	orthogroup_1123	8	12	0.83476600	998	0.82908404	0.00568196	9
orthogroup_7	orthogroup_1123	9	12	0.85673352	1081	0.85647280	0.00026073	9
orthogroup_7	orthogroup_1123	10	12	0.88538682	1112	0.88555347	0.00016665	9
orthogroup_7	orthogroup_1123	11	12	0.93027698	1209	0.92682927	0.00344771	9
orthogroup_7	orthogroup_1123	12	12	0.95797517	1258	0.95590994	0.00206522	9
orthogroup_703	orthogroup_1634	1	13	0.01241135	8	0.01263538	0.00022403	9
orthogroup_703	orthogroup_1634	2	13	0.05745063	33	0.05776173	0.00031110	9
orthogroup_703	orthogroup_1634	3	13	0.10460993	59	0.10469314	0.00008321	9
orthogroup_703	orthogroup_1634	4	13	0.15798923	89	0.15884477	0.00085554	9
orthogroup_703	orthogroup_1634	5	13	0.20466786	114	0.20397112	0.00069674	9
orthogroup_703	orthogroup_1634	6	13	0.26929982	150	0.26895307	0.00034675	9
orthogroup_703	orthogroup_1634	7	13	0.33752244	188	0.33754513	0.00002268	9
orthogroup_703	orthogroup_1634	8	13	0.40394973	225	0.40433213	0.00038240	9
orthogroup_703	orthogroup_1634	9	13	0.44344704	247	0.44404332	0.00059628	9
orthogroup_703	orthogroup_1634	10	13	0.49910233	278	0.50000000	0.00089767	9
orthogroup_703	orthogroup_1634	11	13	0.54398564	302	0.54332130	0.00066434	9
orthogroup_703	orthogroup_1634	12	13	0.60323160	335	0.60288809	0.00034351	9
orthogroup_703	orthogroup_1634	13	13	0.65529623	364	0.65523466	0.00006157	9
orthogroup_719	orthogroup_299	1	12	0.04030227	17	0.04030227	0.00000000	9
orthogroup_719	orthogroup_299	2	12	0.13098237	53	0.13098237	0.00000000	9
orthogroup_719	orthogroup_299	3	12	0.20151134	81	0.20151134	0.00000000	9
orthogroup_719	orthogroup_299	4	12	0.25944584	104	0.25944584	0.00000000	9
orthogroup_719	orthogroup_299	5	12	0.34760705	139	0.34760705	0.00000000	9
orthogroup_719	orthogroup_299	6	12	0.41309824	165	0.41309824	0.00000000	9
orthogroup_719	orthogroup_299	7	12	0.55163728	220	0.55163728	0.00000000	9
orthogroup_719	orthogroup_299	8	12	0.64483627	257	0.64483627	0.00000000	9
orthogroup_719	orthogroup_299	9	12	0.71464646	285	0.71536524	0.00071877	9
orthogroup_719	orthogroup_299	10	12	0.77020202	307	0.77078086	0.00057884	9
orthogroup_719	orthogroup_299	11	12	0.86901763	346	0.86901763	0.00000000	9
orthogroup_719	orthogroup_299	12	12	0.93924051	374	0.93954660	0.00030609	9
orthogroup_72	orthogroup_1611	1	9	0.02641509	21	0.02651515	0.00010006	8
orthogroup_72	orthogroup_1611	2	9	0.08301887	36	0.08333333	0.00031447	8
orthogroup_72	orthogroup_1611	3	9	0.18113208	62	0.18181818	0.00068611	8
orthogroup_72	orthogroup_1611	4	9	0.27924528	88	0.28030303	0.00105775	8
orthogroup_72	orthogroup_1611	5	9	0.38113208	115	0.38257576	0.00144368	8
orthogroup_72	orthogroup_1611	6	9	0.53962264	156	0.53787879	0.00174385	8
orthogroup_72	orthogroup_1611	7	9	0.67924528	193	0.67803030	0.00121498	8
orthogroup_72	orthogroup_1611	8	9	0.76981132	217	0.76893939	0.00087193	8
orthogroup_72	orthogroup_1611	9	9	0.84150943	236	0.84090909	0.00060034	8
orthogroup_741	orthogroup_1378	1	3	0.00896861	5	0.00892857	0.00004004	9
orthogroup_741	orthogroup_1378	2	3	0.13452915	61	0.13392857	0.00060058	9
orthogroup_741	orthogroup_1378	3	3	0.22197309	100	0.22098214	0.00099095	9
orthogroup_755	orthogroup_1119	1	8	0.01761252	10	0.01757812	0.00003440	9
orthogroup_755	orthogroup_1119	2	8	0.06457926	34	0.06445312	0.00012613	9
orthogroup_755	orthogroup_1119	3	8	0.10176125	53	0.10156250	0.00019875	9
orthogroup_755	orthogroup_1119	4	8	0.16829746	87	0.16796875	0.00032871	9
orthogroup_755	orthogroup_1119	5	8	0.23483366	121	0.23437500	0.00045866	9
orthogroup_755	orthogroup_1119	6	8	0.32876712	169	0.32812500	0.00064212	9
orthogroup_755	orthogroup_1119	7	8	0.37377691	193	0.37304688	0.00073003	9
orthogroup_755	orthogroup_1119	8	8	0.95303327	497	0.95312500	0.00009173	9
orthogroup_758	orthogroup_917	1	12	0.04400978	19	0.04306220	0.00094758	8
orthogroup_758	orthogroup_917	2	12	0.12958435	55	0.12918660	0.00039775	8
orthogroup_758	orthogroup_917	3	12	0.19804401	84	0.19856459	0.00052058	8
orthogroup_758	orthogroup_917	4	12	0.25916870	109	0.25837321	0.00079550	8
orthogroup_758	orthogroup_917	5	12	0.34963325	147	0.34928230	0.00035096	8
orthogroup_758	orthogroup_917	6	12	0.40831296	172	0.40909091	0.00077795	8
orthogroup_758	orthogroup_917	7	12	0.53545232	225	0.53588517	0.00043284	8
orthogroup_758	orthogroup_917	8	12	0.61858191	260	0.61961722	0.00103532	8
orthogroup_758	orthogroup_917	9	12	0.69682152	292	0.69617225	0.00064927	8
orthogroup_758	orthogroup_917	10	12	0.76283619	320	0.76315789	0.00032171	8
orthogroup_758	orthogroup_917	11	12	0.84596577	355	0.84688995	0.00092418	8
orthogroup_758	orthogroup_917	12	12	0.92176039	386	0.92105263	0.00070776	8
orthogroup_759	orthogroup_652	1	10	0.01342282	5	0.01342282	0.00000000	9
orthogroup_759	orthogroup_652	2	10	0.09060403	28	0.09060403	0.00000000	9
orthogroup_759	orthogroup_652	3	10	0.20134228	61	0.20134228	0.00000000	9
orthogroup_759	orthogroup_652	4	10	0.34563758	104	0.34563758	0.00000000	9
orthogroup_759	orthogroup_652	5	10	0.44966443	135	0.44966443	0.00000000	9
orthogroup_759	orthogroup_652	6	10	0.55704698	167	0.55704698	0.00000000	9
orthogroup_759	orthogroup_652	7	10	0.65436242	196	0.65436242	0.00000000	9
orthogroup_759	orthogroup_652	8	10	0.73825503	221	0.73825503	0.00000000	9
